timestamp,visibility_distance,current_temperature,feels_like_temperature,is_rainy,wind_speed
2024-12-19 15:15:00,10000.0,10.99,10.13,0.25,24.9925
2024-12-19 15:30:00,10000.0,10.99,10.13,0.5,24.065
2024-12-19 15:45:00,10000.0,10.99,10.13,0.75,23.137500000000003
2024-12-19 16:00:00,10000.0,10.99,10.13,1.0,22.21
2024-12-19 16:15:00,10000.0,10.24,8.755,1.0,22.21
2024-12-19 16:30:00,10000.0,9.49,7.380000000000001,1.0,22.21
2024-12-19 16:45:00,10000.0,8.74,6.005,1.0,22.21
2024-12-19 17:00:00,10000.0,7.99,4.63,1.0,22.21
2024-12-19 17:15:00,10000.0,7.99,4.4725,0.75,24.065
2024-12-19 17:30:00,10000.0,7.99,4.3149999999999995,0.5,25.92
2024-12-19 17:45:00,10000.0,7.99,4.1575,0.25,27.775
2024-12-19 18:00:00,10000.0,7.99,4.0,0.0,29.63
2024-12-19 18:15:00,10000.0,7.74,3.94,0.0,26.8475
2024-12-19 18:30:00,10000.0,7.49,3.88,0.0,24.064999999999998
2024-12-19 18:45:00,10000.0,7.24,3.82,0.0,21.2825
2024-12-19 19:00:00,10000.0,6.99,3.76,0.0,18.5
2024-12-19 19:15:00,10000.0,6.99,3.76,0.25,18.5
2024-12-19 19:30:00,10000.0,6.99,3.76,0.5,18.5
2024-12-19 19:45:00,10000.0,6.99,3.76,0.75,18.5
2024-12-19 20:00:00,10000.0,6.99,3.76,1.0,18.5
2024-12-19 20:15:00,10000.0,6.99,3.4574999999999996,1.0,21.75
2024-12-19 20:30:00,10000.0,6.99,3.155,1.0,25.0
2024-12-19 20:45:00,10000.0,6.99,2.8525,1.0,28.25
2024-12-19 21:00:00,10000.0,6.99,2.55,1.0,31.5
2024-12-19 21:15:00,10000.0,6.99,2.585,1.0,31.0325
2024-12-19 21:30:00,10000.0,6.99,2.62,1.0,30.564999999999998
2024-12-19 21:45:00,10000.0,6.99,2.655,1.0,30.0975
2024-12-19 22:00:00,10000.0,6.99,2.69,1.0,29.63
2024-12-19 22:15:00,10000.0,6.74,2.2925,1.0,30.5575
2024-12-19 22:30:00,10000.0,6.49,1.895,1.0,31.485
2024-12-19 22:45:00,10000.0,6.24,1.4975,1.0,32.4125
2024-12-19 23:00:00,10000.0,5.99,1.1,1.0,33.34
2024-12-19 23:15:00,10000.0,5.99,1.1725,1.0,32.4125
2024-12-19 23:30:00,10000.0,5.99,1.245,1.0,31.485
2024-12-19 23:45:00,10000.0,5.99,1.3175,1.0,30.5575
2024-12-20 00:00:00,10000.0,5.99,1.39,1.0,29.63
2024-12-20 00:15:00,10000.0,5.99,1.39,0.75,29.63
2024-12-20 00:30:00,10000.0,5.99,1.39,0.5,29.63
2024-12-20 00:45:00,10000.0,5.99,1.39,0.25,29.63
2024-12-20 01:00:00,10000.0,5.99,1.39,0.0,29.63
2024-12-20 01:15:00,10000.0,5.74,1.2449999999999999,0.0,27.775
2024-12-20 01:30:00,10000.0,5.49,1.1,0.0,25.92
2024-12-20 01:45:00,10000.0,5.24,0.9550000000000001,0.0,24.065
2024-12-20 02:00:00,10000.0,4.99,0.81,0.0,22.21
2024-12-20 02:15:00,10000.0,4.99,0.865,0.0,21.7525
2024-12-20 02:30:00,10000.0,4.99,0.92,0.0,21.295
2024-12-20 02:45:00,10000.0,4.99,0.9750000000000001,0.0,20.8375
2024-12-20 03:00:00,10000.0,4.99,1.03,0.0,20.38
2024-12-20 03:15:00,10000.0,4.74,0.6575,0.0,20.8375
2024-12-20 03:30:00,10000.0,4.49,0.28500000000000003,0.0,21.295
2024-12-20 03:45:00,10000.0,4.24,-0.08749999999999991,0.0,21.7525
2024-12-20 04:00:00,10000.0,3.99,-0.46,0.0,22.21
2024-12-20 04:15:00,10000.0,3.99,-0.46,0.0,22.21
2024-12-20 04:30:00,10000.0,3.99,-0.46,0.0,22.21
2024-12-20 04:45:00,10000.0,3.99,-0.46,0.0,22.21
2024-12-20 05:00:00,10000.0,3.99,-0.46,0.0,22.21
2024-12-20 05:15:00,10000.0,3.99,-0.34500000000000003,0.0,21.2825
2024-12-20 05:30:00,10000.0,3.99,-0.23,0.0,20.355
2024-12-20 05:45:00,10000.0,3.99,-0.11499999999999999,0.0,19.427500000000002
2024-12-20 06:00:00,10000.0,3.99,0.0,0.0,18.5
2024-12-20 06:15:00,10000.0,3.99,-0.06,0.0,18.97
2024-12-20 06:30:00,10000.0,3.99,-0.12,0.0,19.439999999999998
2024-12-20 06:45:00,10000.0,3.99,-0.18,0.0,19.91
2024-12-20 07:00:00,10000.0,3.99,-0.24,0.0,20.38
2024-12-20 07:15:00,10000.0,3.99,-0.24,0.0,20.38
2024-12-20 07:30:00,10000.0,3.99,-0.24,0.0,20.38
2024-12-20 07:45:00,10000.0,3.99,-0.24,0.0,20.38
2024-12-20 08:00:00,10000.0,3.99,-0.24,0.0,20.38
2024-12-20 08:15:00,10000.0,4.24,0.02250000000000002,0.0,20.8375
2024-12-20 08:30:00,10000.0,4.49,0.28500000000000003,0.0,21.295
2024-12-20 08:45:00,10000.0,4.74,0.5475000000000001,0.0,21.7525
2024-12-20 09:00:00,10000.0,4.99,0.81,0.0,22.21
2024-12-20 09:15:00,10000.0,5.24,1.2349999999999999,0.0,21.2825
2024-12-20 09:30:00,10000.0,5.49,1.66,0.0,20.355
2024-12-20 09:45:00,10000.0,5.74,2.085,0.0,19.427500000000002
2024-12-20 10:00:00,10000.0,5.99,2.51,0.0,18.5
2024-12-20 10:15:00,10000.0,6.49,3.1374999999999997,0.0,18.5
2024-12-20 10:30:00,10000.0,6.99,3.7649999999999997,0.0,18.5
2024-12-20 10:45:00,10000.0,7.49,4.3925,0.0,18.5
2024-12-20 11:00:00,10000.0,7.99,5.02,0.0,18.5
2024-12-20 11:15:00,10000.0,7.99,4.88,0.0,19.895
2024-12-20 11:30:00,10000.0,7.99,4.74,0.0,21.29
2024-12-20 11:45:00,10000.0,7.99,4.6,0.0,22.685
2024-12-20 12:00:00,10000.0,7.99,4.46,0.0,24.08
2024-12-20 12:15:00,10000.0,8.24,4.7025,0.0,25.0075
2024-12-20 12:30:00,10000.0,8.49,4.945,0.0,25.935
2024-12-20 12:45:00,10000.0,8.74,5.1875,0.0,26.862499999999997
2024-12-20 13:00:00,10000.0,8.99,5.43,0.0,27.79
2024-12-20 13:15:00,10000.0,8.99,5.5075,0.0,26.862499999999997
2024-12-20 13:30:00,10000.0,8.99,5.585,0.0,25.935
2024-12-20 13:45:00,10000.0,8.99,5.6625,0.0,25.0075
2024-12-20 14:00:00,10000.0,8.99,5.74,0.0,24.08
2024-12-20 14:15:00,10000.0,9.24,6.0225,0.0,24.54
2024-12-20 14:30:00,10000.0,9.49,6.305,0.0,25.0
2024-12-20 14:45:00,10000.0,9.74,6.5875,0.0,25.46
2024-12-20 15:00:00,10000.0,9.99,6.87,0.0,25.92
2024-12-20 15:15:00,10000.0,9.74,6.6725,0.0,24.535
2024-12-20 15:30:00,10000.0,9.49,6.475,0.0,23.15
2024-12-20 15:45:00,10000.0,9.24,6.2775,0.0,21.765
2024-12-20 16:00:00,10000.0,8.99,6.08,0.0,20.38
2024-12-20 16:15:00,10000.0,8.49,5.77,0.0,18.064999999999998
2024-12-20 16:30:00,10000.0,7.99,5.46,0.0,15.75
2024-12-20 16:45:00,10000.0,7.49,5.15,0.0,13.434999999999999
2024-12-20 17:00:00,10000.0,6.99,4.84,0.0,11.12
2024-12-20 17:15:00,10000.0,6.99,5.172499999999999,0.0,9.725
2024-12-20 17:30:00,10000.0,6.99,5.505,0.0,8.33
2024-12-20 17:45:00,10000.0,6.99,5.8375,0.0,6.935
2024-12-20 18:00:00,10000.0,6.99,6.17,0.0,5.54
2024-12-20 18:15:00,10000.0,6.99,6.375,0.0,5.0825
2024-12-20 18:30:00,10000.0,6.99,6.58,0.0,4.625
2024-12-20 18:45:00,10000.0,6.99,6.785,0.0,4.1675
2024-12-20 19:00:00,10000.0,6.99,6.99,0.0,3.71
2024-12-20 19:15:00,10000.0,6.99,6.785,0.0,4.1675
2024-12-20 19:30:00,10000.0,6.99,6.58,0.0,4.625
2024-12-20 19:45:00,10000.0,6.99,6.375,0.0,5.0825
2024-12-20 20:00:00,10000.0,6.99,6.17,0.0,5.54
2024-12-20 20:15:00,10000.0,6.99,6.375,0.0,5.0825
2024-12-20 20:30:00,10000.0,6.99,6.58,0.0,4.625
2024-12-20 20:45:00,10000.0,6.99,6.785,0.0,4.1675
2024-12-20 21:00:00,10000.0,6.99,6.99,0.0,3.71
2024-12-20 21:15:00,10000.0,7.24,6.7525,0.0,5.5625
2024-12-20 21:30:00,10000.0,7.49,6.515000000000001,0.0,7.414999999999999
2024-12-20 21:45:00,10000.0,7.74,6.2775,0.0,9.267499999999998
2024-12-20 22:00:00,10000.0,7.99,6.04,0.0,11.12
2024-12-20 22:15:00,10000.0,7.74,5.74,0.0,11.12
2024-12-20 22:30:00,10000.0,7.49,5.4399999999999995,0.0,11.12
2024-12-20 22:45:00,10000.0,7.24,5.14,0.0,11.12
2024-12-20 23:00:00,10000.0,6.99,4.84,0.0,11.12
2024-12-20 23:15:00,10000.0,6.74,4.5375,0.0,11.12
2024-12-20 23:30:00,10000.0,6.49,4.234999999999999,0.0,11.12
2024-12-20 23:45:00,10000.0,6.24,3.9325,0.0,11.12
2024-12-21 00:00:00,10000.0,5.99,3.63,0.0,11.12
2024-12-21 00:15:00,10000.0,6.24,3.7199999999999998,0.0,12.5075
2024-12-21 00:30:00,10000.0,6.49,3.81,0.0,13.895
2024-12-21 00:45:00,10000.0,6.74,3.9000000000000004,0.0,15.2825
2024-12-21 01:00:00,10000.0,6.99,3.99,0.0,16.67
2024-12-21 01:15:00,10000.0,6.99,3.9325,0.0,17.1275
2024-12-21 01:30:00,10000.0,6.99,3.875,0.0,17.585
2024-12-21 01:45:00,10000.0,6.99,3.8175,0.0,18.0425
2024-12-21 02:00:00,10000.0,6.99,3.76,0.0,18.5
2024-12-21 02:15:00,10000.0,6.99,3.8175,0.0,18.0425
2024-12-21 02:30:00,10000.0,6.99,3.875,0.0,17.585
2024-12-21 02:45:00,10000.0,6.99,3.9325,0.0,17.1275
2024-12-21 03:00:00,10000.0,6.99,3.99,0.0,16.67
2024-12-21 03:15:00,10000.0,6.99,3.8325,0.0,18.055
2024-12-21 03:30:00,10000.0,6.99,3.675,0.0,19.44
2024-12-21 03:45:00,10000.0,6.99,3.5175,0.0,20.825000000000003
2024-12-21 04:00:00,10000.0,6.99,3.36,0.0,22.21
2024-12-21 04:15:00,10000.0,6.99,3.3125,0.25,22.677500000000002
2024-12-21 04:30:00,10000.0,6.99,3.2649999999999997,0.5,23.145
2024-12-21 04:45:00,10000.0,6.99,3.2175,0.75,23.612499999999997
2024-12-21 05:00:00,10000.0,6.99,3.17,1.0,24.08
2024-12-21 05:15:00,10000.0,7.24,3.6325,1.0,22.685
2024-12-21 05:30:00,10000.0,7.49,4.095,1.0,21.29
2024-12-21 05:45:00,10000.0,7.74,4.557499999999999,1.0,19.895
2024-12-21 06:00:00,10000.0,7.99,5.02,1.0,18.5
2024-12-21 06:15:00,10000.0,7.74,4.762499999999999,1.0,18.0425
2024-12-21 06:30:00,10000.0,7.49,4.505,1.0,17.585
2024-12-21 06:45:00,10000.0,7.24,4.2475000000000005,1.0,17.1275
2024-12-21 07:00:00,10000.0,6.99,3.99,1.0,16.67
2024-12-21 07:15:00,10000.0,7.24,4.1975,0.75,17.5975
2024-12-21 07:30:00,10000.0,7.49,4.405,0.5,18.525
2024-12-21 07:45:00,10000.0,7.74,4.612500000000001,0.25,19.4525
2024-12-21 08:00:00,10000.0,7.99,4.82,0.0,20.38
2024-12-21 08:15:00,9750.0,7.99,4.7725,0.25,20.8375
2024-12-21 08:30:00,9500.0,7.99,4.725,0.5,21.295
2024-12-21 08:45:00,9250.0,7.99,4.6775,0.75,21.7525
2024-12-21 09:00:00,9000.0,7.99,4.63,1.0,22.21
2024-12-21 09:15:00,9250.0,8.24,4.9925,1.0,21.7525
2024-12-21 09:30:00,9500.0,8.49,5.355,1.0,21.295
2024-12-21 09:45:00,9750.0,8.74,5.7175,1.0,20.8375
2024-12-21 10:00:00,10000.0,8.99,6.08,1.0,20.38
2024-12-21 10:15:00,10000.0,9.24,6.21,0.75,22.6925
2024-12-21 10:30:00,10000.0,9.49,6.34,0.5,25.005
2024-12-21 10:45:00,10000.0,9.74,6.47,0.25,27.3175
2024-12-21 11:00:00,10000.0,9.99,6.6,0.0,29.63
2024-12-21 11:15:00,9500.0,9.99,6.6,0.25,29.63
2024-12-21 11:30:00,9000.0,9.99,6.6,0.5,29.63
2024-12-21 11:45:00,8500.0,9.99,6.6,0.75,29.63
2024-12-21 12:00:00,8000.0,9.99,6.6,1.0,29.63
2024-12-21 12:15:00,8500.0,9.99,6.57,0.75,30.0975
2024-12-21 12:30:00,9000.0,9.99,6.54,0.5,30.564999999999998
2024-12-21 12:45:00,9500.0,9.99,6.51,0.25,31.0325
2024-12-21 13:00:00,10000.0,9.99,6.48,0.0,31.5
2024-12-21 13:15:00,10000.0,9.99,6.577500000000001,0.0,30.105
2024-12-21 13:30:00,10000.0,9.99,6.675000000000001,0.0,28.71
2024-12-21 13:45:00,10000.0,9.99,6.7725,0.0,27.315
2024-12-21 14:00:00,10000.0,9.99,6.87,0.0,25.92
2024-12-21 14:15:00,9250.0,9.99,6.9075,0.0,25.46
2024-12-21 14:30:00,8500.0,9.99,6.945,0.0,25.0
2024-12-21 14:45:00,7750.0,9.99,6.9825,0.0,24.54
2024-12-21 15:00:00,7000.0,9.99,7.02,0.0,24.08
2024-12-21 15:15:00,7750.0,9.99,7.145,0.0,22.685
2024-12-21 15:30:00,8500.0,9.99,7.27,0.0,21.29
2024-12-21 15:45:00,9250.0,9.99,7.395,0.0,19.895
2024-12-21 16:00:00,10000.0,9.99,7.52,0.0,18.5
2024-12-21 16:15:00,8750.0,9.99,7.52,0.25,18.5
2024-12-21 16:30:00,7500.0,9.99,7.52,0.5,18.5
2024-12-21 16:45:00,6250.0,9.99,7.52,0.75,18.5
2024-12-21 17:00:00,5000.0,9.99,7.52,1.0,18.5
2024-12-21 17:15:00,4725.0,9.99,7.685,0.75,17.115000000000002
2024-12-21 17:30:00,4450.0,9.99,7.85,0.5,15.73
2024-12-21 17:45:00,4175.0,9.99,8.015,0.25,14.345
2024-12-21 18:00:00,3900.0,9.99,8.18,0.0,12.96
2024-12-21 18:15:00,5425.0,9.99,8.4175,0.25,11.575000000000001
2024-12-21 18:30:00,6950.0,9.99,8.655000000000001,0.5,10.190000000000001
2024-12-21 18:45:00,8475.0,9.99,8.8925,0.75,8.805
2024-12-21 19:00:00,10000.0,9.99,9.13,1.0,7.42
2024-12-21 19:15:00,10000.0,10.24,9.4525,0.75,11.1175
2024-12-21 19:30:00,10000.0,10.49,9.775,0.5,14.815000000000001
2024-12-21 19:45:00,10000.0,10.74,10.0975,0.25,18.512500000000003
2024-12-21 20:00:00,10000.0,10.99,10.42,0.0,22.21
2024-12-21 20:15:00,10000.0,10.99,10.42,0.0,21.2825
2024-12-21 20:30:00,10000.0,10.99,10.42,0.0,20.355
2024-12-21 20:45:00,10000.0,10.99,10.42,0.0,19.427500000000002
2024-12-21 21:00:00,10000.0,10.99,10.42,0.0,18.5
2024-12-21 21:15:00,10000.0,10.99,10.4575,0.25,18.0425
2024-12-21 21:30:00,10000.0,10.99,10.495000000000001,0.5,17.585
2024-12-21 21:45:00,10000.0,10.99,10.5325,0.75,17.1275
2024-12-21 22:00:00,10000.0,10.99,10.57,1.0,16.67
2024-12-21 22:15:00,10000.0,10.99,10.57,1.0,17.1275
2024-12-21 22:30:00,10000.0,10.99,10.57,1.0,17.585
2024-12-21 22:45:00,10000.0,10.99,10.57,1.0,18.0425
2024-12-21 23:00:00,10000.0,10.99,10.57,1.0,18.5
2024-12-21 23:15:00,10000.0,10.99,10.57,1.0,17.5825
2024-12-21 23:30:00,10000.0,10.99,10.57,1.0,16.665
2024-12-21 23:45:00,10000.0,10.99,10.57,1.0,15.7475
2024-12-22 00:00:00,10000.0,10.99,10.57,1.0,14.83
2024-12-22 00:15:00,10000.0,10.99,10.5325,0.75,15.290000000000001
2024-12-22 00:30:00,10000.0,10.99,10.495000000000001,0.5,15.75
2024-12-22 00:45:00,10000.0,10.99,10.4575,0.25,16.21
2024-12-22 01:00:00,10000.0,10.99,10.42,0.0,16.67
2024-12-22 01:15:00,10000.0,10.99,10.42,0.0,16.67
2024-12-22 01:30:00,10000.0,10.99,10.42,0.0,16.67
2024-12-22 01:45:00,10000.0,10.99,10.42,0.0,16.67
2024-12-22 02:00:00,10000.0,10.99,10.42,0.0,16.67
2024-12-22 02:15:00,10000.0,10.99,10.42,0.0,17.5975
2024-12-22 02:30:00,10000.0,10.99,10.42,0.0,18.525
2024-12-22 02:45:00,10000.0,10.99,10.42,0.0,19.4525
2024-12-22 03:00:00,10000.0,10.99,10.42,0.0,20.38
2024-12-22 03:15:00,10000.0,10.99,10.4575,0.0,20.8375
2024-12-22 03:30:00,10000.0,10.99,10.495000000000001,0.0,21.295
2024-12-22 03:45:00,10000.0,10.99,10.5325,0.0,21.7525
2024-12-22 04:00:00,10000.0,10.99,10.57,0.0,22.21
2024-12-22 04:15:00,10000.0,10.99,10.57,0.0,21.7525
2024-12-22 04:30:00,10000.0,10.99,10.57,0.0,21.295
2024-12-22 04:45:00,10000.0,10.99,10.57,0.0,20.8375
2024-12-22 05:00:00,10000.0,10.99,10.57,0.0,20.38
2024-12-22 05:15:00,10000.0,11.24,10.807500000000001,0.0,22.232499999999998
2024-12-22 05:30:00,10000.0,11.49,11.045,0.0,24.085
2024-12-22 05:45:00,10000.0,11.74,11.282499999999999,0.0,25.9375
2024-12-22 06:00:00,10000.0,11.99,11.52,0.0,27.79
2024-12-22 06:15:00,10000.0,11.74,11.282499999999999,0.0,26.862499999999997
2024-12-22 06:30:00,10000.0,11.49,11.045,0.0,25.935
2024-12-22 06:45:00,10000.0,11.24,10.807500000000001,0.0,25.0075
2024-12-22 07:00:00,10000.0,10.99,10.57,0.0,24.08
2024-12-22 07:15:00,10000.0,11.24,10.807500000000001,0.0,26.395
2024-12-22 07:30:00,10000.0,11.49,11.045,0.0,28.71
2024-12-22 07:45:00,10000.0,11.74,11.282499999999999,0.0,31.025000000000002
2024-12-22 08:00:00,10000.0,11.99,11.52,0.0,33.34
2024-12-22 08:15:00,10000.0,11.99,11.52,0.25,34.725
2024-12-22 08:30:00,10000.0,11.99,11.52,0.5,36.11
2024-12-22 08:45:00,10000.0,11.99,11.52,0.75,37.495000000000005
2024-12-22 09:00:00,10000.0,11.99,11.52,1.0,38.88
2024-12-22 09:15:00,9500.0,11.99,11.565,0.75,37.9525
2024-12-22 09:30:00,9000.0,11.99,11.61,0.5,37.025000000000006
2024-12-22 09:45:00,8500.0,11.99,11.655,0.25,36.097500000000004
2024-12-22 10:00:00,8000.0,11.99,11.7,0.0,35.17
2024-12-22 10:15:00,7500.0,11.99,11.7,0.0,35.6375
2024-12-22 10:30:00,7000.0,11.99,11.7,0.0,36.105000000000004
2024-12-22 10:45:00,6500.0,11.99,11.7,0.0,36.5725
2024-12-22 11:00:00,6000.0,11.99,11.7,0.0,37.04
2024-12-22 11:15:00,7000.0,12.24,11.934999999999999,0.25,37.5
2024-12-22 11:30:00,8000.0,12.49,12.17,0.5,37.96
2024-12-22 11:45:00,9000.0,12.74,12.405000000000001,0.75,38.42
2024-12-22 12:00:00,10000.0,12.99,12.64,1.0,38.88
2024-12-22 12:15:00,8125.0,12.49,12.1225,1.0,42.587500000000006
2024-12-22 12:30:00,6250.0,11.99,11.605,1.0,46.295
2024-12-22 12:45:00,4375.0,11.49,11.0875,1.0,50.0025
2024-12-22 13:00:00,2500.0,10.99,10.57,1.0,53.71
2024-12-22 13:15:00,4375.0,10.99,10.57,0.75,49.542500000000004
2024-12-22 13:30:00,6250.0,10.99,10.57,0.5,45.375
2024-12-22 13:45:00,8125.0,10.99,10.57,0.25,41.207499999999996
2024-12-22 14:00:00,10000.0,10.99,10.57,0.0,37.04
2024-12-22 14:15:00,10000.0,11.24,10.735,0.0,37.5
2024-12-22 14:30:00,10000.0,11.49,10.9,0.0,37.96
2024-12-22 14:45:00,10000.0,11.74,11.065000000000001,0.0,38.42
2024-12-22 15:00:00,10000.0,11.99,11.23,0.0,38.88
2024-12-22 15:15:00,10000.0,11.99,11.1975,0.0,38.88
2024-12-22 15:30:00,10000.0,11.99,11.165,0.0,38.88
2024-12-22 15:45:00,10000.0,11.99,11.1325,0.0,38.88
2024-12-22 16:00:00,10000.0,11.99,11.1,0.0,38.88
2024-12-22 16:15:00,10000.0,11.49,9.86,0.0,38.42
2024-12-22 16:30:00,10000.0,10.99,8.62,0.0,37.96
2024-12-22 16:45:00,10000.0,10.49,7.38,0.0,37.5
2024-12-22 17:00:00,10000.0,9.99,6.14,0.0,37.04
2024-12-22 17:15:00,10000.0,9.99,6.0424999999999995,0.25,38.894999999999996
2024-12-22 17:30:00,10000.0,9.99,5.945,0.5,40.75
2024-12-22 17:45:00,10000.0,9.99,5.8475,0.75,42.605000000000004
2024-12-22 18:00:00,10000.0,9.99,5.75,1.0,44.46
2024-12-22 18:15:00,10000.0,9.74,5.515,1.0,42.605000000000004
2024-12-22 18:30:00,10000.0,9.49,5.279999999999999,1.0,40.75
2024-12-22 18:45:00,10000.0,9.24,5.045,1.0,38.894999999999996
2024-12-22 19:00:00,10000.0,8.99,4.81,1.0,37.04
2024-12-22 19:15:00,10000.0,8.99,4.7325,1.0,38.4275
2024-12-22 19:30:00,10000.0,8.99,4.654999999999999,1.0,39.815
2024-12-22 19:45:00,10000.0,8.99,4.5775,1.0,41.2025
2024-12-22 20:00:00,10000.0,8.99,4.5,1.0,42.59
2024-12-22 20:15:00,10000.0,8.74,4.34,1.0,39.8175
2024-12-22 20:30:00,10000.0,8.49,4.18,1.0,37.045
2024-12-22 20:45:00,10000.0,8.24,4.02,1.0,34.2725
2024-12-22 21:00:00,10000.0,7.99,3.86,1.0,31.5
2024-12-22 21:15:00,10000.0,7.99,3.8274999999999997,1.0,31.96
2024-12-22 21:30:00,10000.0,7.99,3.795,1.0,32.42
2024-12-22 21:45:00,10000.0,7.99,3.7625,1.0,32.88
2024-12-22 22:00:00,10000.0,7.99,3.73,1.0,33.34
2024-12-22 22:15:00,10000.0,7.99,3.6125,0.75,35.1925
2024-12-22 22:30:00,10000.0,7.99,3.495,0.5,37.045
2024-12-22 22:45:00,10000.0,7.99,3.3775,0.25,38.8975
2024-12-22 23:00:00,10000.0,7.99,3.26,0.0,40.75
2024-12-22 23:15:00,10000.0,7.74,3.1174999999999997,0.0,37.97
2024-12-22 23:30:00,10000.0,7.49,2.9749999999999996,0.0,35.19
2024-12-22 23:45:00,10000.0,7.24,2.8325,0.0,32.41
2024-12-23 00:00:00,10000.0,6.99,2.69,0.0,29.63
2024-12-23 00:15:00,10000.0,6.74,2.405,0.0,29.169999999999998
2024-12-23 00:30:00,10000.0,6.49,2.12,0.0,28.71
2024-12-23 00:45:00,10000.0,6.24,1.835,0.0,28.25
2024-12-23 01:00:00,10000.0,5.99,1.55,0.0,27.79
2024-12-23 01:15:00,10000.0,6.24,1.8725,0.0,27.79
2024-12-23 01:30:00,10000.0,6.49,2.195,0.0,27.79
2024-12-23 01:45:00,10000.0,6.74,2.5175,0.0,27.79
2024-12-23 02:00:00,10000.0,6.99,2.84,0.0,27.79
2024-12-23 02:15:00,10000.0,6.74,2.5175,0.0,27.79
2024-12-23 02:30:00,10000.0,6.49,2.195,0.0,27.79
2024-12-23 02:45:00,10000.0,6.24,1.8725,0.0,27.79
2024-12-23 03:00:00,10000.0,5.99,1.55,0.0,27.79
2024-12-23 03:15:00,10000.0,5.99,1.735,0.25,25.9375
2024-12-23 03:30:00,10000.0,5.99,1.92,0.5,24.085
2024-12-23 03:45:00,10000.0,5.99,2.105,0.75,22.232499999999998
2024-12-23 04:00:00,10000.0,5.99,2.29,1.0,20.38
2024-12-23 04:15:00,10000.0,5.99,2.105,1.0,22.232499999999998
2024-12-23 04:30:00,10000.0,5.99,1.92,1.0,24.085
2024-12-23 04:45:00,10000.0,5.99,1.735,1.0,25.9375
2024-12-23 05:00:00,10000.0,5.99,1.55,1.0,27.79
2024-12-23 05:15:00,10000.0,5.99,1.55,0.75,27.79
2024-12-23 05:30:00,10000.0,5.99,1.55,0.5,27.79
2024-12-23 05:45:00,10000.0,5.99,1.55,0.25,27.79
2024-12-23 06:00:00,10000.0,5.99,1.55,0.0,27.79
2024-12-23 06:15:00,10000.0,5.74,1.27,0.0,27.322499999999998
2024-12-23 06:30:00,10000.0,5.49,0.99,0.0,26.855
2024-12-23 06:45:00,10000.0,5.24,0.71,0.0,26.387500000000003
2024-12-23 07:00:00,10000.0,4.99,0.43,0.0,25.92
2024-12-23 07:15:00,10000.0,4.99,0.5800000000000001,0.0,24.535
2024-12-23 07:30:00,10000.0,4.99,0.73,0.0,23.15
2024-12-23 07:45:00,10000.0,4.99,0.8800000000000001,0.0,21.765
2024-12-23 08:00:00,10000.0,4.99,1.03,0.0,20.38
2024-12-23 08:15:00,10000.0,5.24,1.2025000000000001,0.0,21.765
2024-12-23 08:30:00,10000.0,5.49,1.375,0.0,23.15
2024-12-23 08:45:00,10000.0,5.74,1.5474999999999999,0.0,24.535
2024-12-23 09:00:00,10000.0,5.99,1.72,0.0,25.92
2024-12-23 09:15:00,10000.0,5.99,1.6375,0.25,26.8475
2024-12-23 09:30:00,10000.0,5.99,1.555,0.5,27.775
2024-12-23 09:45:00,10000.0,5.99,1.4725,0.75,28.7025
2024-12-23 10:00:00,10000.0,5.99,1.39,1.0,29.63
2024-12-23 10:15:00,10000.0,6.24,1.795,1.0,28.7025
2024-12-23 10:30:00,10000.0,6.49,2.1999999999999997,1.0,27.775
2024-12-23 10:45:00,10000.0,6.74,2.6049999999999995,1.0,26.8475
2024-12-23 11:00:00,10000.0,6.99,3.01,1.0,25.92
2024-12-23 11:15:00,10000.0,6.99,2.9299999999999997,1.0,26.8475
2024-12-23 11:30:00,10000.0,6.99,2.8499999999999996,1.0,27.775
2024-12-23 11:45:00,10000.0,6.99,2.77,1.0,28.7025
2024-12-23 12:00:00,10000.0,6.99,2.69,1.0,29.63
2024-12-23 12:15:00,10000.0,7.24,2.9825,0.75,30.0975
2024-12-23 12:30:00,10000.0,7.49,3.275,0.5,30.564999999999998
2024-12-23 12:45:00,10000.0,7.74,3.5675,0.25,31.0325
2024-12-23 13:00:00,10000.0,7.99,3.86,0.0,31.5
2024-12-23 13:15:00,10000.0,7.99,3.895,0.0,31.0325
2024-12-23 13:30:00,10000.0,7.99,3.9299999999999997,0.0,30.564999999999998
2024-12-23 13:45:00,10000.0,7.99,3.965,0.0,30.0975
2024-12-23 14:00:00,10000.0,7.99,4.0,0.0,29.63
2024-12-23 14:15:00,10000.0,8.24,4.325,0.0,29.63
2024-12-23 14:30:00,10000.0,8.49,4.65,0.0,29.63
2024-12-23 14:45:00,10000.0,8.74,4.975,0.0,29.63
2024-12-23 15:00:00,10000.0,8.99,5.3,0.0,29.63
2024-12-23 15:15:00,10000.0,8.74,5.047499999999999,0.0,28.7025
2024-12-23 15:30:00,10000.0,8.49,4.795,0.0,27.775
2024-12-23 15:45:00,10000.0,8.24,4.5425,0.0,26.8475
2024-12-23 16:00:00,10000.0,7.99,4.29,0.0,25.92
2024-12-23 16:15:00,10000.0,7.49,3.9050000000000002,0.0,23.6075
2024-12-23 16:30:00,10000.0,6.99,3.52,0.0,21.295
2024-12-23 16:45:00,10000.0,6.49,3.135,0.0,18.9825
2024-12-23 17:00:00,10000.0,5.99,2.75,0.0,16.67
